GHO;PUBLISHSTATE;YEAR;REGION;COUNTRY;SEX;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
Yth_curr_tob_use;PUBLISHED;2020;EUR;TJK;MLE;3.1;3.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EUR;KGZ;MLE;9.5;9.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EUR;KGZ;FMLE;2.4;2.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EUR;KGZ;BTSX;6.0;6.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;MAR;BTSX;6.0;6.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;MAR;FMLE;4.4;4.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;MAR;MLE;7.3;7.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;LBN;BTSX;31.5;31.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;LBN;FMLE;27.9;27.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;LBN;MLE;35.3;35.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;LBY;BTSX;8.1;8.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;LBY;FMLE;5.0;5.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;LBY;MLE;11.0;11.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;KWT;BTSX;16.7;16.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;KWT;FMLE;9.8;9.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;KWT;MLE;24.2;24.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;JOR;BTSX;24.0;24.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;JOR;FMLE;13.8;13.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;JOR;MLE;33.9;33.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;IRQ;BTSX;15.7;15.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;IRQ;FMLE;11.4;11.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EMR;IRQ;MLE;19.5;19.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;KEN;FMLE;6.7;6.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;KEN;BTSX;9.9;9.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MDG;MLE;16.7;16.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EUR;LVA;MLE;24.8;24.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EUR;LVA;FMLE;21.1;21.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;EUR;LVA;BTSX;23.0;23.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;KEN;MLE;12.8;12.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MDG;FMLE;6.8;6.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MDG;BTSX;11.3;11.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;UGA;MLE;11.7;11.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;UGA;FMLE;9.4;9.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;UGA;BTSX;10.5;10.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MLI;FMLE;8.8;8.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MLI;BTSX;16.6;16.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MOZ;MLE;4.5;4.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MOZ;FMLE;6.1;6.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MOZ;BTSX;5.2;5.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MWI;MLE;16.7;16.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MWI;FMLE;11.4;11.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MWI;BTSX;14.2;14.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MRT;MLE;19.6;19.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MRT;FMLE;19.2;19.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MRT;BTSX;19.8;19.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MUS;MLE;22.8;22.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MUS;FMLE;13.7;13.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MUS;BTSX;18.0;18.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;LSO;MLE;26.4;26.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;LSO;FMLE;21.7;21.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;LSO;BTSX;24.8;24.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;LBR;MLE;9.3;9.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;LBR;FMLE;10.9;10.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;LBR;BTSX;10.9;10.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;MLI;MLE;23.1;23.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;TGO;FMLE;4.3;4.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;RWA;FMLE;9.5;9.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;RWA;BTSX;11.5;11.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SYC;MLE;27.2;27.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SYC;FMLE;15.9;15.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SYC;BTSX;21.4;21.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SLE;MLE;14.5;14.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SLE;FMLE;9.7;9.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SLE;BTSX;12.1;12.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SEN;MLE;14.9;14.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SEN;FMLE;6.2;6.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SEN;BTSX;11.2;11.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;TGO;BTSX;8.4;8.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;TZA;MLE;6.5;6.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;TZA;FMLE;2.4;2.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;TZA;BTSX;4.8;4.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;NAM;MLE;14.0;14.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;NAM;FMLE;8.9;8.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;NAM;BTSX;11.2;11.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GNB;FMLE;10.3;10.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GNB;BTSX;10.9;10.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GAB;MLE;9.2;9.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GAB;FMLE;8.8;8.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GAB;BTSX;9.2;9.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GMB;MLE;17.9;17.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GMB;FMLE;5.0;5.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GMB;BTSX;10.5;10.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SWZ;MLE;15.8;15.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SWZ;FMLE;8.6;8.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;SWZ;BTSX;11.5;11.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ETH;MLE;11.5;11.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ETH;FMLE;5.8;5.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ETH;BTSX;8.9;8.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;COD;MLE;36.2;36.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;COD;FMLE;29.5;29.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;COD;BTSX;33.6;33.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GNQ;MLE;25.1;25.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;TGO;MLE;11.3;11.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ZMB;MLE;24.9;24.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ZMB;FMLE;25.8;25.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ZMB;BTSX;25.6;25.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ZWE;MLE;22.0;22.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ZWE;FMLE;15.8;15.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ZWE;BTSX;20.0;20.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;NER;MLE;11.8;11.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;NER;FMLE;5.6;5.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;NER;BTSX;8.6;8.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;NGA;MLE;19.2;19.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;NGA;FMLE;11.1;11.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;NGA;BTSX;15.4;15.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;STP;MLE;30.7;30.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;STP;FMLE;22.7;22.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;STP;BTSX;26.2;26.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;RWA;MLE;13.3;13.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GHA;MLE;8.8;8.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GHA;FMLE;8.1;8.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GHA;BTSX;8.8;8.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BFA;MLE;22.6;22.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BFA;FMLE;11.5;11.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BFA;BTSX;16.8;16.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BDI;MLE;20.7;20.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BDI;FMLE;16.8;16.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BDI;BTSX;19.3;19.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;COM;MLE;15.9;15.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;COM;FMLE;7.7;7.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;COM;BTSX;11.5;11.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;COG;MLE;27.6;27.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;COG;FMLE;20.4;20.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;COG;BTSX;24.3;24.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;CAF;MLE;29.5;29.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;CAF;FMLE;34.5;34.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;CAF;BTSX;32.4;32.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;TCD;MLE;20.9;20.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;TCD;FMLE;13.9;13.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;TCD;BTSX;18.9;18.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GIN;MLE;30.8;30.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GIN;FMLE;20.0;20.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GIN;BTSX;26.1;26.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GNB;MLE;11.5;11.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;CMR;FMLE;5.7;5.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;CMR;BTSX;10.1;10.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GNQ;FMLE;17.3;17.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;GNQ;BTSX;22.1;22.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ERI;MLE;7.8;7.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ERI;FMLE;4.6;4.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;ERI;BTSX;6.6;6.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;AGO;MLE;20.2;20.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;AGO;FMLE;18.6;18.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;AGO;BTSX;19.8;19.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;DZA;MLE;17.4;17.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;DZA;FMLE;2.6;2.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;DZA;BTSX;9.0;9.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BEN;MLE;7.2;7.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BEN;FMLE;2.0;2.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BEN;BTSX;5.3;5.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BWA;MLE;27.0;27.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BWA;FMLE;20.5;20.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;BWA;BTSX;23.6;23.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AFR;CMR;MLE;13.8;13.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;BGD;BTSX;9.2;9.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;LKA;MLE;13.0;13.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;BTN;MLE;31.2;31.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;BTN;FMLE;13.5;13.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;BTN;BTSX;22.2;22.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;BGD;MLE;13.2;13.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;BGD;FMLE;2.1;2.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;LKA;FMLE;3.1;3.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;LKA;BTSX;8.1;8.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;THA;MLE;21.8;21.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
