goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;ATTR_ENDPOINT
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;120;Cameroon;2020.0;20;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;124;Canada;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;124;Canada;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;29;Caribbean;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;29;Caribbean;2020.0;50.91;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;140;Central African Republic;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;140;Central African Republic;2020.0;40;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;13;Central America;2015.0;64.58;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;13;Central America;2020.0;70;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;62;Central and Southern Asia;2015.0;58.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;62;Central and Southern Asia;2020.0;55.71;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;143;Central Asia;2015.0;46.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;143;Central Asia;2020.0;44;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;148;Chad;2015.0;16.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;148;Chad;2020.0;20;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;152;Chile;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;152;Chile;2020.0;20;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;156;China;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;156;China;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;170;Colombia;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;170;Colombia;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;174;Comoros;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;174;Comoros;2020.0;20;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;178;Congo;2015.0;83.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;178;Congo;2020.0;40;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;184;Cook Islands;2015.0;16.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;184;Cook Islands;2020.0;20;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;188;Costa Rica;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;188;Costa Rica;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;384;Côte d'Ivoire;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;384;Côte d'Ivoire;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;191;Croatia;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;191;Croatia;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;192;Cuba;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;192;Cuba;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;196;Cyprus;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;196;Cyprus;2020.0;80;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;203;Czechia;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;203;Czechia;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;408;Democratic People's Republic of Korea;2015.0;16.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;408;Democratic People's Republic of Korea;2020.0;20;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;180;Democratic Republic of the Congo;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;180;Democratic Republic of the Congo;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;208;Denmark;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;208;Denmark;2020.0;80;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;262;Djibouti;2015.0;16.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;262;Djibouti;2020.0;40;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;212;Dominica;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;212;Dominica;2020.0;20;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;214;Dominican Republic;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;214;Dominican Republic;2020.0;60;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;14;Eastern Africa;2015.0;36.27;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;14;Eastern Africa;2020.0;40;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;753;Eastern and South-Eastern Asia;2015.0;51.04;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;753;Eastern and South-Eastern Asia;2020.0;62.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;30;Eastern Asia;2015.0;46.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;30;Eastern Asia;2020.0;48;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;151;Eastern Europe;2015.0;80;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;151;Eastern Europe;2020.0;70;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;218;Ecuador;2015.0;16.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;218;Ecuador;2020.0;20;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;818;Egypt;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;818;Egypt;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;222;El Salvador;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;222;El Salvador;2020.0;60;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;226;Equatorial Guinea;2015.0;16.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;226;Equatorial Guinea;2020.0;20;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;232;Eritrea;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;232;Eritrea;2020.0;60;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;233;Estonia;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;233;Estonia;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;748;Eswatini;2015.0;83.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;748;Eswatini;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRBASEL;Parties meeting their commitments and obligations in transmitting information as required by Basel Convention on hazardous waste, and other chemicals;439;231;Ethiopia;2015.0;16.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRBASEL&pageSize=999999999
