goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;ATTR_ENDPOINT
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;13;Central America;2015.0;58.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;13;Central America;2020.0;60.94;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;62;Central and Southern Asia;2015.0;51.52;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;62;Central and Southern Asia;2020.0;46.88;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;143;Central Asia;2020.0;31.25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;148;Chad;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;148;Chad;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;152;Chile;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;152;Chile;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;156;China;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;156;China;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;170;Colombia;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;170;Colombia;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;174;Comoros;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;174;Comoros;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;178;Congo;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;178;Congo;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;184;Cook Islands;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;184;Cook Islands;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;188;Costa Rica;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;188;Costa Rica;2020.0;62.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;384;Côte d'Ivoire;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;384;Côte d'Ivoire;2020.0;75;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;191;Croatia;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;191;Croatia;2020.0;75;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;192;Cuba;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;192;Cuba;2020.0;37.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;196;Cyprus;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;196;Cyprus;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;203;Czechia;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;203;Czechia;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;408;Democratic People's Republic of Korea;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;408;Democratic People's Republic of Korea;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;180;Democratic Republic of the Congo;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;180;Democratic Republic of the Congo;2020.0;37.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;208;Denmark;2015.0;83.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;208;Denmark;2020.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;262;Djibouti;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;262;Djibouti;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;212;Dominica;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;212;Dominica;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;214;Dominican Republic;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;214;Dominican Republic;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;14;Eastern Africa;2015.0;47.06;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;14;Eastern Africa;2020.0;45.59;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;753;Eastern and South-Eastern Asia;2015.0;58.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;753;Eastern and South-Eastern Asia;2020.0;52.68;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;30;Eastern Asia;2015.0;56.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;30;Eastern Asia;2020.0;62.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;151;Eastern Europe;2015.0;73.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;151;Eastern Europe;2020.0;58.75;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;218;Ecuador;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;218;Ecuador;2020.0;37.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;818;Egypt;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;818;Egypt;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;222;El Salvador;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;222;El Salvador;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;232;Eritrea;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;232;Eritrea;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;233;Estonia;2015.0;83.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;233;Estonia;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;748;Eswatini;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;748;Eswatini;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;231;Ethiopia;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;231;Ethiopia;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;150;Europe;2015.0;72.36;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;150;Europe;2020.0;60.31;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;513;Europe and Northern America;2015.0;72.48;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;513;Europe and Northern America;2020.0;61.28;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;242;Fiji;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;242;Fiji;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;246;Finland;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
