;ATTR_SOURCE_OF_SOURCE;COUNTRY_NAME;RAW_OBS_VALUE;RAW_OBS_VALUE;RAW_OBS_VALUE;RAW_OBS_VALUE;TIME_PERIOD;COUNTRY_ISO_2;COUNTRY_ISO_3;_merge;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR;ATTR_ENCODING_LABELS
41;;;0;0;0;0;2023.0;;CIV;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
42;;;0;0;0;0;2023.0;;HRV;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
43;;;0;0;0;0;2023.0;;CUB;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
44;;;0;0;0;0;2023.0;;CYP;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
45;;;0;0;0;0;2023.0;;CZE;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
46;;;0;0;0;0;2023.0;;DNK;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
47;;;0;0;0;0;2023.0;;DJI;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
48;;;0;0;0;0;2023.0;;DMA;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
49;;;0;0;0;0;2023.0;;DOM;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
50;;;0;0;0;0;2023.0;;ECU;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
51;;;0;0;0;0;2023.0;;EGY;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
52;;;0;0;0;0;2023.0;;SLV;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
53;;;0;0;0;0;2023.0;;GNQ;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
54;;;0;0;0;0;2023.0;;ERI;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
55;;;0;0;0;0;2023.0;;EST;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
56;;;0;0;0;0;2023.0;;SWZ;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
57;;;0;0;0;0;2023.0;;ETH;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
58;;;0;0;0;0;2023.0;;FJI;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
59;;;0;0;0;0;2023.0;;FIN;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
60;;;0;0;0;0;2023.0;;FRA;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
61;;;0;0;0;0;2023.0;;GAB;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
62;;;0;0;0;0;2023.0;;GMB;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
63;;;0;0;0;0;2023.0;;GEO;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
64;;;0;0;0;0;2023.0;;DEU;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
65;;;0;0;0;0;2023.0;;GHA;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
66;;;0;0;0;0;2023.0;;GRC;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
67;;;0;0;0;0;2023.0;;GRD;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
68;;;0;0;0;0;2023.0;;GTM;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
69;;;0;0;0;0;2023.0;;GIN;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
70;;;0;0;0;0;2023.0;;GNB;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
71;;;0;0;0;0;2023.0;;GUY;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
72;;;0;0;0;0;2023.0;;HTI;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
73;;;0;0;0;0;2023.0;;HND;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
74;;;0;0;0;0;2023.0;;HUN;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
75;;;0;0;0;0;2023.0;;ISL;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
76;;;0;0;0;0;2023.0;;IND;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
77;;;0;0;0;0;2023.0;;IDN;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
78;;;0;0;0;0;2023.0;;IRN;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
79;;;0;0;0;0;2023.0;;IRQ;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
80;;;0;0;0;0;2023.0;;IRL;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
81;;;0;0;0;0;2023.0;;ISR;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
82;;;0;0;0;0;2023.0;;ITA;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
83;;;0;0;0;0;2023.0;;JAM;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
84;;;0;0;0;0;2023.0;;JPN;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
85;;;0;0;0;0;2023.0;;JOR;right_only;Climate change contributions;Community and Environment;Resource use and damage to the environment;Legal framework national;CE_RD_LF_CLCHCO;https://www.climatewatchdata.org/ndcs-explore;Climate Watch;Whether the country has submitted an Intended Nationally Determined Contribution (INDC) under the Paris Agreement;;;;CAIT Climate Data Explorer, Paris Contributions, INDC: ;https://www.climatewatchdata.org/api/v1/data/ndc_content?category_ids[]=29884&indicator_ids[]=286571&indicator_ids[]=286570;2023;2=Yes it has NDC, 1=No it has not submitted an NCD and/or is not a signatory to the paris agreement and/or it has only submitted an INDC, 0=No data
